surface,rooms,bathrooms,location,city,property_type,floor,total_floors,parking,has_garden,has_pool,year_built,price
64,5,1,Kairouan,Kairouan,apartment,4,2,True,False,False,1996,92736
127,5,1,Nabeul,Nabeul,house,0,6,True,True,False,2016,369787
234,5,3,Kairouan,Kairouan,villa,0,9,True,False,True,2006,734540
259,3,4,Sousse,Sousse,house,0,5,False,False,False,2019,758383
418,4,2,Monastir,Monastir,apartment,3,4,False,False,False,2010,596235
262,7,4,Ariana,Tunis,apartment,5,6,True,False,False,2019,951158
142,5,2,Gafsa,Gafsa,house,0,5,True,False,False,2023,338194
315,1,4,Kairouan,Kairouan,apartment,4,3,False,False,False,2000,276444
129,3,4,La Marsa,Tunis,villa,0,4,True,False,False,1990,495909
316,5,3,Sousse,Sousse,apartment,6,8,True,False,False,2007,838923
394,7,3,Gafsa,Gafsa,villa,0,1,False,False,True,2005,1182321
392,6,3,Carthage,Tunis,house,0,8,True,True,False,1995,1555049
263,7,1,Sousse,Sousse,apartment,8,7,True,False,False,2017,385063
87,3,4,Sousse,Sousse,house,0,9,True,True,False,2005,376372
371,5,2,Gafsa,Gafsa,villa,0,5,False,False,True,1999,895225
451,2,4,Tataouine,Tataouine,house,0,9,False,True,False,2010,1238781
351,6,1,Gafsa,Gafsa,house,0,7,True,True,False,2020,662366
474,3,1,Nabeul,Nabeul,villa,0,5,False,False,False,1999,1188678
145,4,1,Bizerte,Bizerte,apartment,4,1,False,False,False,2008,193604
306,2,2,Tataouine,Tataouine,apartment,2,7,False,False,False,1991,357652
216,4,4,Nabeul,Nabeul,villa,0,2,True,False,True,2000,661691
364,5,2,Sfax,Sfax,apartment,9,1,False,False,False,1992,311292
65,1,4,Kairouan,Kairouan,apartment,2,4,False,False,False,2017,66300
102,4,4,Nabeul,Nabeul,house,0,9,False,True,False,1998,410625
156,5,1,Sfax,Sfax,apartment,1,6,False,False,False,2023,248726
374,3,1,Hammamet,Hammamet,villa,0,5,False,True,True,2009,2814094
344,2,4,Nabeul,Nabeul,villa,0,2,True,False,True,1990,2063997
168,1,4,Hammamet,Hammamet,house,0,6,False,True,False,1990,361513
111,5,2,Bizerte,Bizerte,villa,0,1,False,False,False,1996,266453
52,4,3,Tataouine,Tataouine,house,0,4,True,True,False,2010,67896
61,5,4,Gafsa,Gafsa,house,0,7,True,True,False,2020,82065
493,3,1,Bizerte,Bizerte,apartment,1,3,False,False,False,2000,605798
466,5,4,Tataouine,Tataouine,house,0,2,True,False,False,2016,519049
383,2,1,Sousse,Sousse,apartment,4,1,True,False,False,1998,595986
443,6,3,Hammamet,Hammamet,house,0,2,False,True,False,2006,1341731
60,4,1,Hammamet,Hammamet,house,0,1,False,True,False,2007,161853
336,2,1,Bizerte,Bizerte,house,0,2,False,True,False,2009,781068
107,1,3,Bizerte,Bizerte,apartment,9,8,True,False,False,2000,113248
126,1,1,Soukra,Tunis,house,0,2,False,True,False,2003,294324
263,1,4,Bizerte,Bizerte,apartment,8,7,False,False,False,2018,278569
355,3,1,Bizerte,Bizerte,house,0,7,True,False,False,1993,533032
379,3,3,Lac 1,Tunis,house,0,7,False,False,False,2005,1122370
495,2,1,Carthage,Tunis,villa,0,1,True,True,True,1996,3277699
93,6,2,Hammamet,Hammamet,house,0,1,False,True,False,1998,187835
153,2,4,Sousse,Sousse,house,0,5,False,True,False,2007,581018
411,2,3,Gabès,Gabès,apartment,7,5,True,False,False,2017,693587
244,2,4,Sousse,Sousse,house,0,8,True,False,False,2021,460022
432,3,1,Sousse,Sousse,villa,0,1,False,True,True,1991,1485144
60,7,3,Sousse,Sousse,apartment,0,9,False,False,False,1990,85176
66,2,4,Bizerte,Bizerte,apartment,1,6,False,False,False,1993,118219
120,5,1,Sousse,Sousse,apartment,8,3,True,False,False,1994,331581
366,5,2,Kairouan,Kairouan,villa,0,1,False,False,True,2003,1139407
128,5,2,Kairouan,Kairouan,apartment,8,3,True,False,False,1990,172784
67,2,2,Sousse,Sousse,house,0,4,False,False,False,2010,230780
204,3,3,Gabès,Gabès,villa,0,8,False,True,False,2003,287914
488,3,2,Gafsa,Gafsa,apartment,4,8,False,False,False,2013,319347
73,2,1,Gabès,Gabès,house,0,3,False,True,False,2000,68730
61,7,4,Tataouine,Tataouine,apartment,0,3,False,False,False,1995,98917
128,7,3,Sousse,Sousse,apartment,5,4,True,False,False,2010,336752
98,2,1,Gafsa,Gafsa,house,0,5,False,False,False,2012,129540
187,6,2,Kairouan,Kairouan,apartment,4,5,False,False,False,2018,243249
473,5,2,Sousse,Sousse,villa,0,3,False,False,True,1994,1761171
154,7,3,Gabès,Gabès,apartment,7,7,True,False,False,1993,164028
201,2,3,Sfax,Sfax,house,0,2,False,True,False,1997,435973
499,6,4,Monastir,Monastir,villa,0,2,False,True,True,1993,1535145
383,5,4,Sfax,Sfax,house,0,7,True,True,False,2009,1106443
205,5,4,Gafsa,Gafsa,house,0,2,False,False,False,2017,300398
378,7,4,Nabeul,Nabeul,apartment,2,6,True,False,False,1994,409124
474,5,3,Kairouan,Kairouan,house,0,2,True,True,False,2023,566521
94,1,1,Sousse,Sousse,apartment,2,5,False,False,False,2016,177998
463,3,1,Nabeul,Nabeul,villa,0,7,False,False,False,2023,914073
457,2,2,Sfax,Sfax,villa,0,8,False,False,True,1992,2022411
91,4,3,Gafsa,Gafsa,house,0,2,False,False,False,2018,85459
106,1,3,Gabès,Gabès,house,0,4,False,False,False,2017,219157
456,5,1,Gabès,Gabès,apartment,9,8,False,False,False,2021,509260
374,5,4,Hammamet,Hammamet,apartment,6,2,False,False,False,1999,515222
204,3,2,Hammamet,Hammamet,house,0,8,False,False,False,2012,632342
447,4,4,Bizerte,Bizerte,house,0,7,True,False,False,2021,885945
261,1,1,Bizerte,Bizerte,house,0,9,True,False,False,2021,702554
127,2,2,Monastir,Monastir,apartment,6,7,True,False,False,2023,144764
220,2,4,Gafsa,Gafsa,apartment,5,4,True,False,False,2011,255024
471,1,2,Carthage,Tunis,house,0,6,False,False,False,2000,2049980
297,7,1,La Marsa,Tunis,villa,0,5,True,True,True,2018,1788419
146,6,1,Gafsa,Gafsa,house,0,8,True,False,False,1995,318385
330,2,1,Bizerte,Bizerte,house,0,4,False,True,False,2020,453779
162,1,4,Bizerte,Bizerte,house,0,2,False,True,False,2006,201822
469,5,3,Nabeul,Nabeul,apartment,8,7,True,False,False,2001,862772
406,6,2,Bizerte,Bizerte,villa,0,1,True,False,True,1995,1235356
414,3,4,Bizerte,Bizerte,apartment,5,5,True,False,False,2015,509468
155,5,1,Bizerte,Bizerte,house,0,7,True,False,False,2000,169260
155,7,4,Sfax,Sfax,villa,0,9,True,False,False,2011,424425
483,5,2,Sousse,Sousse,villa,0,9,True,True,True,2021,3898980
77,6,4,Gabès,Gabès,apartment,1,7,False,False,False,1994,66281
169,6,1,Monastir,Monastir,house,0,4,True,False,False,2006,210384
470,4,3,Gafsa,Gafsa,house,0,9,False,True,False,2013,1168378
177,2,2,Nabeul,Nabeul,apartment,2,5,True,False,False,1995,396975
185,5,4,Kairouan,Kairouan,apartment,9,3,True,False,False,2010,348562
366,3,2,Kairouan,Kairouan,house,0,3,True,True,False,2021,728482
181,3,4,Nabeul,Nabeul,apartment,4,6,False,False,False,2007,234793
329,4,3,Tataouine,Tataouine,apartment,6,2,False,False,False,2012,318735
50,4,2,Hammamet,Hammamet,house,0,2,False,True,False,2015,139339
445,5,1,Nabeul,Nabeul,house,0,3,True,False,False,1996,1433765
273,4,1,Kairouan,Kairouan,villa,0,5,True,True,True,2016,839363
421,7,3,Sousse,Sousse,villa,0,8,False,False,False,2014,2016960
368,1,1,Hammamet,Hammamet,apartment,5,7,False,False,False,1999,657542
250,1,2,Bizerte,Bizerte,villa,0,6,True,False,False,1995,748818
360,2,1,Hammamet,Hammamet,apartment,5,6,False,False,False,2013,824256
408,7,1,Sfax,Sfax,villa,0,7,True,True,True,1992,1826073
190,6,3,Bizerte,Bizerte,apartment,5,2,False,False,False,2004,323152
104,1,1,Nabeul,Nabeul,apartment,2,6,False,False,False,2017,288537
219,4,3,Bizerte,Bizerte,house,0,1,False,False,False,2019,500160
296,7,1,Tataouine,Tataouine,house,0,1,True,False,False,1994,642261
430,6,3,Gabès,Gabès,apartment,7,5,True,False,False,2003,343501
240,4,1,Hammamet,Hammamet,house,0,3,False,False,False,2001,402480
239,3,4,Hammamet,Hammamet,villa,0,3,False,False,False,2010,718606
242,3,4,Sfax,Sfax,house,0,6,False,True,False,1991,491682
280,6,2,Nabeul,Nabeul,house,0,2,True,False,False,2023,709057
370,2,2,Hammamet,Hammamet,villa,0,2,True,True,False,2012,2082459
385,3,1,Kairouan,Kairouan,villa,0,7,True,False,True,1995,913404
258,7,4,Nabeul,Nabeul,apartment,8,7,True,False,False,1995,535406
314,5,4,Monastir,Monastir,house,0,6,True,True,False,2015,741152
296,1,3,Sfax,Sfax,villa,0,8,False,True,True,1997,589408
74,7,4,Nabeul,Nabeul,house,0,6,True,False,False,2000,100242
312,2,4,La Marsa,Tunis,apartment,5,8,True,False,False,2020,903520
86,3,2,Monastir,Monastir,house,0,1,False,False,False,2021,218680
151,3,1,Bizerte,Bizerte,house,0,6,True,True,False,2021,309980
196,7,3,Gafsa,Gafsa,house,0,7,True,False,False,2013,443046
235,6,4,Sousse,Sousse,apartment,7,6,True,False,False,1991,300541
478,2,4,Gabès,Gabès,apartment,0,9,True,False,False,1999,509528
55,3,4,Nabeul,Nabeul,house,0,1,False,False,False,2006,112569
406,5,3,Nabeul,Nabeul,villa,0,7,False,True,False,1990,1713229
223,5,4,Sfax,Sfax,house,0,6,False,False,False,1991,323064
445,5,3,Lac 2,Tunis,villa,0,9,False,True,True,1997,2824630
385,6,3,Nabeul,Nabeul,villa,0,5,False,False,True,2018,2034592
315,4,2,Sfax,Sfax,villa,0,4,True,False,False,2001,455799
379,6,4,Gafsa,Gafsa,villa,0,4,False,True,True,1996,1296305
421,1,4,Hammamet,Hammamet,house,0,4,False,False,False,2006,748706
107,6,3,Monastir,Monastir,apartment,2,1,True,False,False,2007,152526
153,4,4,Gafsa,Gafsa,apartment,2,4,True,False,False,1996,268349
248,3,1,Nabeul,Nabeul,apartment,2,8,True,False,False,2021,633396
469,1,1,Nabeul,Nabeul,apartment,2,8,True,False,False,2023,1300068
127,4,3,Tataouine,Tataouine,villa,0,7,False,False,True,1999,344966
104,4,4,Sousse,Sousse,house,0,7,True,False,False,2000,253994
62,4,3,Nabeul,Nabeul,villa,0,5,True,True,False,1999,352355
356,2,3,Tataouine,Tataouine,villa,0,7,False,True,True,2013,837171
202,4,4,Sousse,Sousse,house,0,9,True,False,False,2022,318964
283,7,4,Kairouan,Kairouan,house,0,7,True,True,False,2019,422544
170,5,2,Gafsa,Gafsa,apartment,4,5,False,False,False,2023,219368
70,4,2,Carthage,Tunis,house,0,8,True,True,False,2021,394143
271,5,1,Ariana,Tunis,house,0,7,True,False,False,2016,721334
254,7,2,Monastir,Monastir,house,0,4,True,True,False,2020,404874
286,4,2,Gafsa,Gafsa,apartment,3,2,False,False,False,1997,374088
364,5,3,Gabès,Gabès,villa,0,2,False,True,True,2014,963170
308,5,2,Tataouine,Tataouine,apartment,9,5,True,False,False,2011,293647
250,5,4,Nabeul,Nabeul,house,0,9,False,False,False,2001,579540
91,4,1,Monastir,Monastir,villa,0,2,True,False,True,2007,333591
476,5,1,Tataouine,Tataouine,villa,0,3,True,True,True,2006,1559220
444,1,3,Sousse,Sousse,house,0,9,False,False,False,1995,1331254
55,3,3,Monastir,Monastir,apartment,6,7,True,False,False,2023,93231
465,4,4,Kairouan,Kairouan,house,0,5,False,False,False,1990,483600
418,2,3,Lac 1,Tunis,villa,0,3,False,True,False,2011,3785625
354,2,2,Sfax,Sfax,house,0,3,True,False,False,2016,501378
71,6,1,Bizerte,Bizerte,villa,0,7,False,True,True,2019,268429
455,3,1,Tataouine,Tataouine,villa,0,6,True,False,True,2004,1515025
358,7,1,Sousse,Sousse,apartment,6,1,True,False,False,1995,1100635
386,2,3,Tataouine,Tataouine,house,0,4,True,True,False,2019,376494
235,6,1,Nabeul,Nabeul,villa,0,5,False,False,True,2009,1200981
104,7,3,Bizerte,Bizerte,house,0,3,False,False,False,1995,263153
205,2,1,Gabès,Gabès,house,0,4,False,True,False,1999,561909
474,5,3,Tataouine,Tataouine,house,0,2,False,False,False,2011,1042610
313,4,4,Monastir,Monastir,apartment,0,8,False,False,False,2003,500800
100,6,1,Gafsa,Gafsa,apartment,2,3,True,False,False,1990,161868
410,5,4,Tataouine,Tataouine,apartment,0,1,True,False,False,2006,396060
340,3,1,Nabeul,Nabeul,villa,0,4,True,True,False,2003,1442842
299,5,3,Ariana,Tunis,villa,0,9,True,True,True,1998,3029190
72,7,2,Nabeul,Nabeul,villa,0,9,False,True,True,1996,347601
138,5,3,Carthage,Tunis,villa,0,8,False,True,False,1997,596209
475,7,1,Hammamet,Hammamet,house,0,4,True,True,False,2002,2066889
223,5,1,Sfax,Sfax,house,0,7,True,True,False,2017,494215
389,7,3,Tataouine,Tataouine,house,0,6,True,False,False,2015,780760
79,5,4,Kairouan,Kairouan,apartment,4,3,False,False,False,2005,77040
387,1,4,Ariana,Tunis,villa,0,7,True,True,False,2017,2583886
299,3,4,Monastir,Monastir,house,0,8,False,True,False,2000,366684
239,5,1,Sfax,Sfax,house,0,3,True,True,False,2023,689869
493,3,2,Gafsa,Gafsa,villa,0,2,True,False,False,2021,735725
257,2,4,Nabeul,Nabeul,villa,0,2,False,True,False,2022,1353771
109,2,2,Nabeul,Nabeul,house,0,9,True,False,False,1991,234604
337,1,4,Centre Ville,Tunis,house,0,2,True,False,False,2022,1460745
161,4,3,Lac 2,Tunis,villa,0,1,True,True,False,2022,1184905
136,6,4,Monastir,Monastir,apartment,2,2,False,False,False,1999,95961
461,7,4,Gafsa,Gafsa,apartment,6,7,False,False,False,2001,888439
164,1,1,Sfax,Sfax,house,0,6,True,True,False,2004,425316
133,7,2,Sousse,Sousse,apartment,9,1,False,False,False,2012,199021
322,2,1,Sousse,Sousse,apartment,8,6,True,False,False,1993,871486
400,3,4,La Marsa,Tunis,apartment,1,6,True,False,False,1992,2035320
433,3,2,Sousse,Sousse,house,0,1,False,True,False,1992,1151693
75,1,2,Gabès,Gabès,house,0,3,False,True,False,1993,157443
215,2,4,Bizerte,Bizerte,house,0,1,False,False,False,1992,444964
303,3,1,Sousse,Sousse,apartment,5,6,True,False,False,2005,384834
275,2,3,Nabeul,Nabeul,apartment,5,2,True,False,False,2019,747054
129,2,4,Sousse,Sousse,villa,0,8,False,False,False,2009,577899
276,7,3,Sfax,Sfax,villa,0,7,True,False,True,2023,1318831
322,3,4,Monastir,Monastir,apartment,2,6,True,False,False,2012,599113
487,7,1,Gabès,Gabès,villa,0,3,True,False,False,2020,1002164
376,6,4,Gabès,Gabès,house,0,3,True,True,False,2023,1054605
126,1,2,Gabès,Gabès,apartment,9,3,True,False,False,2010,254016
115,1,2,Monastir,Monastir,house,0,3,False,False,False,2013,144596
441,7,1,Sfax,Sfax,apartment,7,2,True,False,False,2007,356733
153,2,4,Sousse,Sousse,apartment,7,3,True,False,False,2023,225167
415,6,2,Centre Ville,Tunis,house,0,6,True,False,False,1999,1841326
67,1,3,Gafsa,Gafsa,villa,0,7,False,True,False,2018,147942
471,7,2,Gafsa,Gafsa,house,0,9,False,False,False,2006,1048257
100,5,3,Lac 2,Tunis,apartment,7,6,True,False,False,2007,178080
198,3,1,Hammamet,Hammamet,villa,0,9,False,False,False,2006,664614
414,6,1,Gabès,Gabès,villa,0,4,True,False,False,2021,631601
241,4,4,Nabeul,Nabeul,apartment,3,5,True,False,False,2015,298194
296,2,2,Bizerte,Bizerte,villa,0,1,True,True,False,1997,772429
93,3,4,Monastir,Monastir,house,0,4,True,False,False,2010,216923
396,7,4,Sousse,Sousse,house,0,7,True,False,False,2022,600648
219,1,4,Gafsa,Gafsa,house,0,2,False,True,False,2012,359018
358,1,1,Nabeul,Nabeul,apartment,7,7,True,False,False,1996,410482
179,1,4,Kairouan,Kairouan,apartment,7,1,True,False,False,2018,247943
360,5,3,Sousse,Sousse,villa,0,6,False,False,False,2013,1812585
161,1,3,Bizerte,Bizerte,apartment,7,1,True,False,False,2003,198261
165,5,1,La Marsa,Tunis,apartment,8,6,True,False,False,1992,836797
125,6,2,Sfax,Sfax,house,0,2,False,False,False,2020,287560
125,2,1,Tataouine,Tataouine,villa,0,5,False,False,False,2000,149760
346,6,4,Hammamet,Hammamet,villa,0,1,False,True,True,2016,2654712
274,7,2,Bizerte,Bizerte,villa,0,5,False,True,True,2021,1061299
121,3,2,Kairouan,Kairouan,villa,0,8,False,False,False,2018,331927
312,2,1,Bizerte,Bizerte,house,0,3,True,False,False,2021,798950
111,2,4,Hammamet,Hammamet,house,0,5,True,True,False,2008,410399
416,7,4,Monastir,Monastir,house,0,6,True,False,False,2018,603273
453,2,2,Sousse,Sousse,villa,0,6,False,False,False,2021,2286707
251,5,3,Soukra,Tunis,apartment,8,3,True,False,False,2005,415881
420,4,4,Kairouan,Kairouan,villa,0,9,True,True,True,1994,2253013
121,5,1,Gafsa,Gafsa,villa,0,4,True,False,True,2008,532280
305,4,1,Bizerte,Bizerte,villa,0,7,True,False,True,2021,853699
60,2,4,Hammamet,Hammamet,villa,0,5,False,True,True,2020,387706
391,3,3,Nabeul,Nabeul,villa,0,7,False,False,True,2008,2089356
144,2,3,Lac 2,Tunis,house,0,7,True,False,False,1998,686387
265,1,2,Monastir,Monastir,house,0,8,True,False,False,1996,316292
349,1,2,Sousse,Sousse,house,0,8,False,True,False,1991,1425343
485,1,3,Tataouine,Tataouine,villa,0,4,False,False,True,2007,1015962
288,2,3,Sousse,Sousse,villa,0,8,False,False,True,2018,656667
434,5,2,Ariana,Tunis,villa,0,5,False,True,True,1990,1519836
118,5,4,Nabeul,Nabeul,villa,0,7,False,True,True,1991,424981
368,6,2,Gabès,Gabès,apartment,9,3,True,False,False,2002,481918
308,2,4,Bizerte,Bizerte,villa,0,7,True,False,False,2006,521579
490,7,4,Lac 2,Tunis,apartment,5,5,True,False,False,1991,1696821
497,7,2,Monastir,Monastir,villa,0,8,True,True,False,1992,1086166
286,5,2,Kairouan,Kairouan,villa,0,4,True,True,False,2005,789145
121,6,4,Nabeul,Nabeul,apartment,6,2,True,False,False,1998,213748
222,6,3,Tataouine,Tataouine,villa,0,6,False,False,False,2023,442437
274,6,2,Monastir,Monastir,villa,0,8,True,True,False,2023,525897
299,7,2,Bizerte,Bizerte,villa,0,7,False,True,False,2016,656905
454,3,2,Monastir,Monastir,villa,0,7,False,True,False,2002,1617336
94,7,3,Kairouan,Kairouan,apartment,6,1,True,False,False,2016,110149
240,7,3,Bizerte,Bizerte,house,0,4,False,False,False,2020,222892
144,4,2,Tataouine,Tataouine,house,0,4,False,False,False,2012,127296
343,1,1,Gabès,Gabès,apartment,4,9,True,False,False,2014,557800
85,7,3,Nabeul,Nabeul,house,0,1,True,False,False,2017,244905
94,1,4,Monastir,Monastir,apartment,7,7,False,False,False,2014,64822
108,3,1,Gabès,Gabès,villa,0,3,True,True,True,2011,449279
432,1,4,Soukra,Tunis,house,0,3,True,True,False,2002,1115025
324,2,1,Gabès,Gabès,apartment,2,8,False,False,False,1991,526435
86,4,4,Bizerte,Bizerte,villa,0,1,False,True,False,2006,329525
429,7,1,Sousse,Sousse,apartment,8,6,False,False,False,2006,1117630
442,2,4,Gafsa,Gafsa,apartment,5,7,True,False,False,2016,473753
306,6,3,Hammamet,Hammamet,apartment,4,5,False,False,False,1991,575769
304,6,3,Carthage,Tunis,villa,0,2,True,False,False,1991,1486961
374,5,3,Tataouine,Tataouine,house,0,3,True,True,False,1990,1035967
195,1,1,Soukra,Tunis,house,0,5,True,False,False,1997,889157
57,4,1,Monastir,Monastir,apartment,5,6,True,False,False,1995,38351
251,2,1,Monastir,Monastir,house,0,7,True,True,False,1992,492351
277,1,2,Tataouine,Tataouine,villa,0,2,True,True,True,2019,539625
185,3,3,Gabès,Gabès,villa,0,9,True,False,True,1994,475999
79,3,3,Kairouan,Kairouan,apartment,4,4,True,False,False,2010,123695
429,2,4,Gafsa,Gafsa,apartment,6,4,True,False,False,2013,636395
201,4,3,Kairouan,Kairouan,apartment,1,7,False,False,False,1995,170769
343,2,1,Bizerte,Bizerte,apartment,8,5,False,False,False,2017,499956
177,3,4,Sousse,Sousse,house,0,4,True,True,False,2002,496237
307,6,4,Tataouine,Tataouine,apartment,6,8,False,False,False,2013,384364
101,7,4,Gafsa,Gafsa,apartment,8,4,True,False,False,1993,82803
101,2,2,Nabeul,Nabeul,house,0,8,True,False,False,1991,270160
476,6,2,Tataouine,Tataouine,apartment,5,8,False,False,False,1995,795110
455,6,3,La Marsa,Tunis,house,0,9,False,False,False,2020,1272908
87,4,3,Kairouan,Kairouan,apartment,9,5,True,False,False,2001,83165
302,2,3,Hammamet,Hammamet,apartment,5,8,False,False,False,2019,408787
368,6,1,Sousse,Sousse,villa,0,3,False,True,False,2018,1114819
266,2,2,Gabès,Gabès,apartment,2,8,True,False,False,2015,500058
392,6,2,Hammamet,Hammamet,house,0,7,False,False,False,2022,1403438
189,5,1,Hammamet,Hammamet,villa,0,3,False,True,True,2012,816712
146,6,2,Gafsa,Gafsa,apartment,1,8,True,False,False,2011,185676
496,3,4,Gafsa,Gafsa,villa,0,3,True,True,True,2009,1484245
476,2,2,Kairouan,Kairouan,house,0,9,False,True,False,2007,628948
76,5,3,Gafsa,Gafsa,villa,0,8,True,False,True,2012,175378
364,5,2,Gafsa,Gafsa,apartment,6,2,True,False,False,1991,354987
216,7,4,Hammamet,Hammamet,villa,0,7,True,True,True,1993,1462026
337,3,2,Soukra,Tunis,villa,0,9,False,True,True,1999,1679793
326,4,1,Gabès,Gabès,apartment,3,3,True,False,False,2018,448549
369,5,1,Bizerte,Bizerte,house,0,8,True,True,False,2000,936128
330,1,4,Hammamet,Hammamet,house,0,4,False,False,False,2000,822135
362,1,2,Sousse,Sousse,apartment,8,4,False,False,False,2023,606856
359,3,4,Tataouine,Tataouine,house,0,6,False,True,False,2006,679701
442,2,4,Bizerte,Bizerte,house,0,6,False,True,False,2016,1111414
295,7,3,Lac 2,Tunis,villa,0,1,False,True,True,1999,2000075
79,7,4,Gafsa,Gafsa,house,0,9,False,False,False,1992,199238
467,6,2,Sfax,Sfax,villa,0,1,False,True,False,2010,867700
137,4,1,Nabeul,Nabeul,house,0,9,False,True,False,2013,439386
165,3,3,Monastir,Monastir,house,0,3,False,False,False,2009,282625
144,7,2,Gabès,Gabès,apartment,7,2,False,False,False,1990,150105
464,4,2,Sousse,Sousse,villa,0,1,True,False,False,2008,1151273
424,3,4,Soukra,Tunis,house,0,2,True,True,False,1996,782107
208,6,4,Tataouine,Tataouine,villa,0,9,False,False,False,1990,512778
385,5,1,Kairouan,Kairouan,house,0,8,False,True,False,2013,661100
357,3,2,Bizerte,Bizerte,house,0,9,True,True,False,2014,899681
158,5,1,Bizerte,Bizerte,apartment,5,8,False,False,False,1998,214374
457,2,3,Kairouan,Kairouan,villa,0,6,False,False,True,2009,1756349
125,3,3,Kairouan,Kairouan,house,0,2,True,False,False,2010,201474
324,1,4,Bizerte,Bizerte,villa,0,2,False,False,True,2019,1217301
155,3,2,Gafsa,Gafsa,apartment,4,2,True,False,False,1999,315214
99,7,4,Kairouan,Kairouan,villa,0,3,False,True,False,2017,389687
445,1,1,Gabès,Gabès,house,0,9,True,False,False,2022,597706
113,3,1,Tataouine,Tataouine,apartment,0,2,True,False,False,1993,225340
274,1,1,Monastir,Monastir,apartment,7,1,True,False,False,2011,470447
450,6,3,Hammamet,Hammamet,villa,0,1,False,True,False,1993,1274486
350,5,2,Hammamet,Hammamet,villa,0,3,False,True,True,2015,1027026
223,6,3,Nabeul,Nabeul,house,0,9,True,True,False,1993,539619
122,2,2,Bizerte,Bizerte,house,0,2,False,True,False,2014,254013
160,2,1,Nabeul,Nabeul,apartment,8,8,True,False,False,2018,245952
118,6,1,Monastir,Monastir,house,0,5,False,True,False,2004,211667
457,4,1,Kairouan,Kairouan,house,0,9,True,False,False,2009,1172254
255,5,1,Centre Ville,Tunis,villa,0,3,True,False,True,2008,1551613
91,4,3,Monastir,Monastir,house,0,2,False,False,False,1990,106280
153,7,1,Gabès,Gabès,villa,0,3,True,True,False,2021,228768
261,3,3,Gafsa,Gafsa,villa,0,7,False,False,True,2013,1085162
206,2,2,Monastir,Monastir,house,0,4,False,True,False,2000,205970
352,6,1,Hammamet,Hammamet,house,0,7,True,True,False,2010,713512
383,1,3,Tataouine,Tataouine,villa,0,4,False,False,True,2014,583618
350,2,2,Nabeul,Nabeul,villa,0,2,True,True,False,2003,932556
154,7,1,Tataouine,Tataouine,house,0,3,True,True,False,1997,173885
218,1,4,Nabeul,Nabeul,villa,0,5,True,True,True,1998,1002563
211,5,1,Gafsa,Gafsa,villa,0,8,False,True,False,2004,755680
431,6,2,Bizerte,Bizerte,villa,0,3,False,True,True,2017,1121819
239,6,3,Gafsa,Gafsa,house,0,7,False,True,False,2015,445668
479,5,2,Monastir,Monastir,villa,0,6,True,True,True,2023,2034064
74,2,2,Tataouine,Tataouine,villa,0,1,False,False,False,2014,244874
353,3,4,Kairouan,Kairouan,villa,0,1,True,False,False,2022,450473
336,7,4,Bizerte,Bizerte,house,0,6,False,True,False,2004,742245
473,2,1,Gafsa,Gafsa,apartment,0,9,False,False,False,2021,553977
472,1,1,Gafsa,Gafsa,villa,0,2,False,True,False,1997,974185
60,5,1,Gafsa,Gafsa,villa,0,2,False,True,False,2008,102263
52,2,1,Kairouan,Kairouan,apartment,5,5,True,False,False,2008,57657
107,7,4,Hammamet,Hammamet,apartment,1,5,False,False,False,2010,238952
167,3,4,Sousse,Sousse,house,0,4,False,False,False,2022,452783
66,5,4,Gabès,Gabès,villa,0,4,False,False,False,2012,118895
203,6,4,Monastir,Monastir,villa,0,2,True,True,True,1999,702708
150,5,3,Gabès,Gabès,apartment,9,6,False,False,False,2003,290880
131,4,3,Monastir,Monastir,house,0,8,True,False,False,1994,227023
426,4,4,Bizerte,Bizerte,apartment,9,4,True,False,False,2014,775797
149,3,2,Monastir,Monastir,apartment,7,4,False,False,False,1999,161992
272,4,4,Nabeul,Nabeul,house,0,2,True,True,False,2000,903235
328,7,1,Gabès,Gabès,house,0,3,True,True,False,2006,621327
281,6,2,Carthage,Tunis,house,0,3,True,False,False,2021,1439903
274,1,3,Gafsa,Gafsa,apartment,8,9,False,False,False,2003,185004
477,6,2,Tataouine,Tataouine,villa,0,4,True,False,True,2013,1687664
429,7,3,La Marsa,Tunis,apartment,1,2,False,False,False,2004,1613898
417,3,2,Kairouan,Kairouan,villa,0,4,False,False,True,2014,1876620
293,7,1,Gafsa,Gafsa,villa,0,8,False,True,True,2003,1001553
271,7,1,Bizerte,Bizerte,house,0,4,True,True,False,1996,581062
81,3,1,Sfax,Sfax,apartment,5,8,False,False,False,1990,93247
161,5,2,Soukra,Tunis,apartment,5,5,False,False,False,2012,482275
246,7,2,Sfax,Sfax,house,0,8,False,False,False,2007,222324
374,2,2,Gabès,Gabès,villa,0,7,False,False,False,2009,485242
326,4,1,Hammamet,Hammamet,apartment,1,7,True,False,False,2016,720062
267,4,2,Gabès,Gabès,apartment,9,4,False,False,False,1999,315914
95,4,3,Hammamet,Hammamet,house,0,2,True,True,False,2004,217558
148,2,1,Bizerte,Bizerte,apartment,8,9,False,False,False,1991,153091
193,6,4,Kairouan,Kairouan,house,0,2,True,True,False,2005,379971
306,2,2,Sfax,Sfax,apartment,8,5,False,False,False,2010,580176
409,4,2,Bizerte,Bizerte,apartment,9,2,False,False,False,2010,597794
172,2,1,Hammamet,Hammamet,apartment,3,8,True,False,False,2022,257463
